person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,previous_default,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_default
0.080645161,0.017678452,0,0.089855072,0.297191011,0.03,0,0,0,0,1,0
0.10483871,0.016344229,0.016260163,0.089855072,,0.03,1,0,0,0,1,1
0.088709677,0.026017345,0.06504065,0.089855072,0.551123596,0.02,0,0,0,0,1,0
0.10483871,0.002668446,0.040650407,0.09057971,0.088202247,0.18,0,0,0,0,1,0
0.056451613,0.008338893,0.016260163,0.09057971,0.139325843,0.07,0,0,0,0,1,0
0.096774194,0.010173449,0.024390244,0.09057971,0.034269663,0.06,0,0,0,0,1,0
0.088709677,0.017678452,0.016260163,0.091304348,0.236516854,0.03,0,0,0,0,1,0
0.120967742,0.002535023,0.016260163,0.092028986,0.17247191,0.19,0,0,0,0,1,1
0.096774194,0.003502335,0.073170732,0.092753623,0.252247191,0.15,0,0,0,0,1,0
0.064516129,0.00353569,0.016260163,0.092753623,0.235955056,0.15,0,0,0,0,1,0
0.088709677,0.004169446,0.032520325,0.092753623,0.252247191,0.13,0,0,0,0,1,1
0.064516129,0.006004003,0.008130081,0.092753623,0.592134831,0.09,0,0,0,0,1,0
0.088709677,0.005670447,0.040650407,0.391304348,0.252247191,0.37,0,0,0,1,0,0
0.080645161,0.005670447,0.113821138,0.15942029,0.06741573,0.16,0,1,0,0,0,0
0.120967742,0.009709306,0.12195122,0.092753623,,0.06,0,0,0,0,1,0
0.112903226,0.005670447,0.097560976,0.355797101,0.252247191,0.34,0,1,0,0,0,0
0.056451613,0.011007338,0.032520325,0.092753623,,0.05,0,0,0,0,1,1
0.064516129,0.015010007,0.024390244,0.092753623,0.139325843,0.04,0,0,0,0,1,0
0.112903226,0.00353569,0,0.094202899,0.425280899,0.15,1,0,0,0,1,0
0.080645161,0.005670447,0.113821138,0.350724638,,0.33,0,0,0,1,0,0
0.096774194,0.007671781,0,0.094927536,0.042134831,0.08,0,0,0,0,1,0
0.096774194,0.001534356,0.016260163,0.095652174,0.10505618,0.29,0,0,0,0,1,1
0.120967742,0.005670447,0.040650407,0.130434783,0.06741573,0.13,0,1,0,0,0,0
0.096774194,0.005670447,0.016260163,0.101449275,0.518539326,0.11,0,0,0,1,0,0
0.064516129,0.005670447,0.048780488,0.28115942,,0.27,0,1,0,0,0,0
0.064516129,0.005670447,0.105691057,0.17173913,0,0.17,0,0,0,1,0,0
0.096774194,0.010673783,0.073170732,0.095652174,0.644382022,0.06,1,0,0,0,1,0
0.120967742,0.005670447,0.081300813,0.263768116,0.116292135,0.25,0,1,0,0,0,0
0.056451613,0.005670447,,0.173913043,0,0.17,0,0,0,1,0,0
0.088709677,0.005670447,0.12195122,0.286956522,0.341011236,0.27,0,0,0,1,0,0
0.064516129,0.004327885,0.032520325,0.096376812,0.497191011,0.13,0,0,0,0,1,0
0.096774194,0.005670447,0.06504065,0.217391304,0.453370787,0.21,1,1,0,0,0,0
0.10483871,0.005670447,0.032520325,0.275362319,0.312921348,0.26,0,0,0,1,0,0
0.088709677,0.007505003,0.016260163,0.097101449,0.235955056,0.08,0,0,0,0,1,0
0.064516129,0.002717145,0.024390244,0.098550725,0.399438202,0.19,0,0,0,0,1,0
0.088709677,0.002735157,0,0.098550725,0.526404494,0.19,1,0,0,0,1,0
0.096774194,0.005670447,0.130081301,0.275362319,0.278089888,0.26,0,1,0,0,0,0
0.064516129,0.004336224,0.032520325,0.098550725,0.369101124,0.13,0,0,0,0,1,0
0.088709677,0.005601067,0,0.098550725,,0.1,0,0,0,0,1,0
0.120967742,0.005670447,0.008130081,0.055072464,0.278089888,0.06,0,1,0,0,0,0
0.064516129,0.00850567,0.016260163,0.098550725,0.369101124,0.07,0,0,0,0,1,0
0.072580645,0.003835891,0.081300813,0.100724638,0.379213483,0.15,0,0,0,0,1,1
0.056451613,0.001334223,0,0.101449275,0.494382022,0.33,1,0,0,0,1,1
0.056451613,0.00466978,0.024390244,0.115942029,0.256741573,0.14,0,1,0,0,0,1
0.072580645,0.005670447,0.024390244,0.15942029,0.55,0.16,1,1,0,0,0,0
0.088709677,0.005670447,0.008130081,0.384057971,0.55,0.36,0,0,0,1,0,0
0.064516129,0.00173449,0.016260163,0.101449275,0.432022472,0.28,1,0,0,0,1,1
0.088709677,0.001834556,0.016260163,0.101449275,0.341011236,0.27,0,0,0,0,1,1
0.064516129,0.005670447,0.040650407,0.228985507,0.11741573,0.22,0,1,0,0,0,0
0.072580645,0.005670447,0.06504065,0.089855072,0.096629213,0.09,0,1,0,0,0,0
0.080645161,0.001834556,0.016260163,0.101449275,0.463483146,0.27,1,0,0,0,1,1
0.088709677,0.005670447,0.016260163,0.043478261,0.333707865,0.05,0,1,0,0,0,0
0.080645161,0.002084723,0,0.101449275,0.494382022,0.24,1,0,0,0,1,1
0.088709677,0.002168112,0.016260163,0.101449275,0.515168539,0.24,1,0,0,0,1,1
0.056451613,0.002168112,0.016260163,0.101449275,0.505617978,0.24,0,0,0,0,1,1
0.120967742,0.005670447,0.016260163,0.420289855,0.312921348,0.39,0,1,0,0,0,0
0.120967742,0.00466978,0.008130081,0.297101449,0.535955056,0.34,1,1,0,0,0,1
0.096774194,0.00233489,0,0.101449275,0.549438202,0.22,0,0,0,0,1,1
0.064516129,0.00233489,,0.101449275,0.320224719,0.22,0,0,0,0,1,1
0.088709677,0.00233489,0.048780488,0.101449275,0.416853933,0.22,0,0,0,0,1,1
0.072580645,0.005670447,0.040650407,0.217391304,0.178089888,0.21,0,1,0,0,0,0
0.10483871,0.005670447,0,0.057971014,0.438202247,0.07,0,1,0,0,0,0
0.064516129,0.002535023,0,0.101449275,0.408426966,0.21,0,0,0,0,1,1
0.112903226,0.005670447,0.008130081,0.275362319,0.197752809,0.26,0,0,0,1,0,0
0.072580645,0.002535023,0.032520325,0.101449275,0.278089888,0.21,0,0,0,0,1,1
0.112903226,0.005670447,0.073170732,0.405797101,0.416853933,0.38,1,1,0,0,0,0
0.120967742,0.002638426,0,0.101449275,0.320224719,0.2,0,0,0,0,1,1
0.080645161,0.002663109,0.024390244,0.101449275,0.619662921,0.2,0,0,0,0,1,1
0.056451613,0.002668446,0.016260163,0.101449275,0.293820225,0.2,0,0,0,0,1,0
0.064516129,0.002668446,0.040650407,0.101449275,0.312921348,0.2,0,0,0,0,1,0
0.056451613,0.00466978,0,0.202898551,0.346629213,0.23,1,1,0,0,0,1
0.064516129,0.002668446,0.032520325,0.101449275,0.515168539,0.2,0,0,0,0,1,0
0.064516129,0.002668446,0.016260163,0.101449275,0.432022472,0.2,0,0,0,0,1,1
0.056451613,0.005670447,0.089430894,0.130434783,0.243820225,0.13,0,1,0,0,0,0
0.10483871,0.002668446,0.040650407,0.101449275,0.452247191,0.2,1,0,0,0,1,0
0.072580645,0.005670447,0,0.056521739,,0.06,1,1,0,0,0,0
0.056451613,0.002835223,0.040650407,0.101449275,0.341011236,0.19,0,0,0,0,1,0
0.072580645,0.002835223,0.008130081,0.101449275,0.020786517,0.19,0,0,0,0,1,0
0.080645161,0.002885257,0.008130081,0.101449275,0.418539326,0.19,1,0,0,0,1,0
0.096774194,0.00293529,0.032520325,0.101449275,0.148876404,0.19,0,0,0,0,1,0
0.072580645,0.00297932,0.008130081,0.101449275,0.393258427,0.18,0,0,0,0,1,0
0.056451613,0.003002001,0.008130081,0.101449275,0.054494382,0.18,0,0,0,0,1,0
0.096774194,0.003135424,0.008130081,0.101449275,,0.18,0,0,0,0,1,0
0.096774194,0.003168779,0.008130081,0.101449275,0.494382022,0.17,1,0,0,0,1,0
0.056451613,0.00323549,0.016260163,0.101449275,0.116292135,0.17,0,0,0,0,1,0
0.088709677,0.003335557,0,0.101449275,0.075280899,0.17,0,0,0,0,1,0
0.056451613,0.005671114,0.089430894,0.173913043,0.470224719,0.17,1,1,0,0,0,0
0.088709677,0.003335557,0.016260163,0.101449275,0.452808989,0.17,1,0,0,0,1,0
0.056451613,0.003335557,0,0.101449275,0.418539326,0.17,0,0,0,0,1,0
0.096774194,0.005687125,0,0.228985507,0.166292135,0.22,0,1,0,0,0,0
0.072580645,0.003495664,0.105691057,0.101449275,0,0.16,0,0,0,0,1,0
0.064516129,0.005703135,0.040650407,0.297101449,0.299438202,0.28,0,1,0,0,0,0
0.080645161,0.005707138,0.008130081,0.26884058,,0.26,0,1,0,0,0,0
0.056451613,0.003669113,0.048780488,0.101449275,0.271348315,0.15,0,0,0,0,1,0
0.056451613,0.00472048,0.048780488,0.020289855,0.075280899,0.04,0,1,0,0,0,1
0.072580645,0.00366978,0.040650407,0.101449275,0.257303371,0.15,0,0,0,0,1,1
0.10483871,0.005737158,0,0.275362319,0.252247191,0.26,0,1,0,0,0,0
0.072580645,0.003763843,0.016260163,0.101449275,0.594382022,0.15,0,0,0,0,1,1
0.072580645,0.005737158,0,0.391304348,0.497191011,0.36,1,1,0,0,0,0
0.096774194,0.00391928,,0.101449275,0.292134831,0.15,0,0,0,0,1,1
0.064516129,0.003935957,0.06504065,0.101449275,0.551123596,0.14,0,0,0,0,1,0
0.072580645,0.004002001,0.032520325,0.101449275,0.084269663,0.14,0,0,0,0,1,0
0.10483871,0.005737158,0,0.462318841,0.293820225,0.43,0,0,0,1,0,0
0.072580645,0.005737158,0.032520325,0.275362319,,0.26,0,0,0,1,0,0
0.072580645,0.004094396,0.048780488,0.101449275,0.290449438,0.14,0,0,0,0,1,0
0.10483871,0.004136091,0.040650407,0.101449275,0.250561798,0.14,0,0,0,0,1,0
0.072580645,0.004136091,0.008130081,0.101449275,0.47752809,0.14,0,0,0,0,1,1
0.088709677,0.005737158,,0.304347826,,0.29,1,0,0,1,0,0
0.096774194,0.005737158,0.032520325,0.055072464,0.256741573,0.06,0,0,0,1,0,0
0.056451613,0.00418946,0.016260163,0.101449275,0.299438202,0.14,0,0,0,0,1,0
0.120967742,0.005737158,0,0.130434783,,0.13,0,1,0,0,0,0
0.056451613,0.004336224,0.048780488,0.101449275,0.408426966,0.13,0,0,0,0,1,1
0.112903226,0.004336224,0.016260163,0.101449275,0.11741573,0.13,0,0,0,0,1,0
0.080645161,0.004336224,0.008130081,0.101449275,0.481460674,0.13,1,0,0,0,1,0
0.112903226,0.004336224,0,0.101449275,0.236516854,0.13,0,0,0,0,1,0
0.056451613,0.005737158,0.024390244,0.420289855,0.407865169,0.39,0,1,0,0,0,0
0.120967742,0.005737158,0.008130081,0.260869565,0.27752809,0.25,0,1,0,0,0,0
0.112903226,0.005737158,,0.173913043,0.215168539,0.17,0,1,0,0,0,0
0.10483871,0.005737158,0.008130081,0.217391304,0.570786517,0.21,1,0,0,1,0,0
0.056451613,0.004336224,0.048780488,0.101449275,0.279213483,0.13,0,0,0,0,1,0
0.064516129,0.004502335,0.056910569,0.101449275,0.293820225,0.13,0,0,0,0,1,0
0.056451613,0.004503002,0,0.101449275,0.298876404,0.13,0,0,0,0,1,0
0.064516129,0.004528019,0.032520325,0.101449275,0.341011236,0.13,0,0,0,0,1,0
0.080645161,0.005737158,0.113821138,0.471014493,0.138202247,0.44,0,1,0,0,0,0
0.064516129,0.005737158,0,0.275362319,,0.26,0,1,0,0,0,0
0.096774194,0.004670447,0.130081301,0.101449275,0.341011236,0.12,0,0,0,0,1,0
0.10483871,0.004670447,0.024390244,0.101449275,0.162921348,0.12,0,0,0,0,1,0
0.056451613,0.004696464,0.008130081,0.101449275,0.593820225,0.12,0,0,0,0,1,1
0.056451613,0.004836558,0.040650407,0.101449275,0.032022472,0.12,0,0,0,0,1,0
0.056451613,0.004836558,0.056910569,0.101449275,0.075280899,0.12,0,0,0,0,1,0
0.080645161,0.004883256,0.008130081,0.101449275,0.470224719,0.12,0,0,0,0,1,0
0.088709677,0.004936624,0,0.101449275,0.341011236,0.12,0,0,0,0,1,0
0.056451613,0.005003336,0.081300813,0.101449275,0.661235955,0.12,1,0,0,0,1,1
0.096774194,0.005003336,0.032520325,0.101449275,0.130337079,0.12,0,0,0,0,1,0
0.080645161,0.005003336,0,0.101449275,0.310674157,0.12,0,0,0,0,1,0
0.096774194,0.005036691,0,0.101449275,0.452808989,0.12,1,0,0,0,1,0
0.10483871,0.005070047,0.048780488,0.101449275,0.271348315,0.12,0,0,0,0,1,0
0.072580645,0.005770514,0.073170732,0.031884058,0.416853933,0.04,1,0,0,1,0,0
0.088709677,0.005170113,0.008130081,0.101449275,0.293820225,0.11,0,0,0,0,1,0
0.072580645,0.005170113,0.048780488,0.101449275,0.551123596,0.11,1,0,0,0,1,0
0.072580645,0.005170113,0.008130081,0.101449275,0.032022472,0.11,0,0,0,0,1,0
0.112903226,0.005798699,0.024390244,0.055072464,0.195505618,0.06,0,1,0,0,0,0
0.120967742,0.005170113,0.105691057,0.101449275,0.445505618,0.11,0,0,0,0,1,0
0.10483871,0.005170113,0,0.101449275,0.138202247,0.11,0,0,0,0,1,0
0.064516129,0.004170113,0,0.101449275,0.619662921,0.14,0,0,0,0,1,1
0.064516129,0.005170781,0.016260163,0.101449275,0.399438202,0.11,0,0,0,0,1,0
0.088709677,0.005832221,,0.152173913,0.407865169,0.15,1,1,0,0,0,0
0.10483871,0.005837225,0,0.275362319,0.393258427,0.26,0,0,0,1,0,0
0.064516129,0.00527018,0.024390244,0.101449275,0.116292135,0.11,0,0,0,0,1,0
0.088709677,0.00527018,0,0.101449275,0.46011236,0.11,0,0,0,0,1,0
0.056451613,0.005336891,0.008130081,0.101449275,,0.11,0,0,0,0,1,0
0.064516129,0.005336891,0.008130081,0.101449275,0.393258427,0.11,0,0,0,0,1,0
0.064516129,0.004836558,0.073170732,0.101449275,0.139325843,0.12,0,1,0,0,0,1
0.072580645,0.004836558,0.06504065,0.147826087,0.353370787,0.17,0,1,0,0,0,1
0.088709677,0.005336891,0.032520325,0.101449275,0.470786517,0.11,1,0,0,0,1,0
0.112903226,0.005336891,0.008130081,0.101449275,0.46011236,0.11,0,0,0,0,1,0
0.056451613,0.005837225,0.048780488,0.171014493,0.312921348,0.16,0,1,0,0,0,0
0.120967742,0.005837225,0.040650407,0.420289855,0.312921348,0.38,0,1,0,0,0,0
0.096774194,0.00557038,0,0.101449275,0.278651685,0.11,0,0,0,0,1,0
0.10483871,0.005703135,0.008130081,0.101449275,0.257303371,0.1,0,0,0,0,1,0
0.072580645,0.005837225,0.097560976,0.449275362,0.032022472,0.41,0,1,0,0,0,0
0.080645161,0.005837225,0.048780488,0.101449275,0.592134831,0.1,0,0,0,0,1,0
0.056451613,0.005837225,0.008130081,0.101449275,0.298876404,0.1,0,0,0,0,1,0
0.120967742,0.004836558,0,0.101449275,0.612359551,0.12,0,0,0,0,1,1
0.112903226,0.004912608,0.016260163,0.101449275,0.619662921,0.12,0,0,0,0,1,1
0.080645161,0.006003336,0.016260163,0.101449275,0.425280899,0.1,1,0,0,0,1,0
0.072580645,0.006003336,0,0.101449275,,0.1,0,0,0,0,1,0
0.096774194,0.005837225,0.032520325,0.469565217,0.11741573,0.43,0,1,0,0,0,0
0.072580645,0.005002668,0.089430894,0.101449275,0.452247191,0.12,0,0,0,0,1,1
0.080645161,0.005003336,0.048780488,0.101449275,0.453370787,0.12,0,0,0,0,1,1
0.096774194,0.006004003,0.008130081,0.101449275,0.453370787,0.1,1,0,0,0,1,0
0.096774194,0.006004003,0.016260163,0.101449275,0.256741573,0.1,0,0,0,0,1,0
0.10483871,0.006004003,0.016260163,0.101449275,0.138202247,0.1,0,0,0,0,1,0
0.10483871,0.006004003,0.032520325,0.101449275,,0.1,0,0,0,0,1,0
0.072580645,0.006004003,0.056910569,0.101449275,0.399438202,0.1,0,0,0,0,1,0
0.096774194,0.006004003,0.016260163,0.101449275,0.470224719,0.1,0,0,0,0,1,0
0.056451613,0.005837225,0,0.185507246,0.418539326,0.18,0,1,0,0,0,0
0.056451613,0.005136758,0.016260163,0.101449275,0.512359551,0.11,1,0,0,0,1,1
0.088709677,0.006147432,0,0.101449275,,0.1,0,0,0,0,1,0
0.088709677,0.006170781,0.056910569,0.101449275,0.312921348,0.1,0,0,0,0,1,0
0.088709677,0.006170781,0.008130081,0.101449275,0.257303371,0.1,0,0,0,0,1,0
0.072580645,0.005837225,0.048780488,0.191304348,0.162921348,0.18,0,1,0,0,0,0
0.056451613,0.004836558,0.06504065,0.246376812,0.397191011,0.27,1,1,0,0,0,1
0.096774194,0.006337558,0.048780488,0.101449275,0.320224719,0.1,0,0,0,0,1,0
0.10483871,0.006337558,0.016260163,0.101449275,0.054494382,0.1,0,0,0,0,1,0
0.080645161,0.006337558,0.008130081,0.101449275,0.138202247,0.1,0,0,0,0,1,0
0.056451613,0.006504336,0.089430894,0.101449275,0.610674157,0.09,1,0,0,0,1,0
0.072580645,0.005909273,0.048780488,0.217391304,0.361797753,0.2,0,1,0,0,0,0
0.056451613,0.005917278,0.016260163,0.194202899,0.470224719,0.18,0,1,0,0,0,0
0.056451613,0.005537025,0.032520325,0.101449275,0.665730337,0.11,0,0,0,0,1,1
0.096774194,0.006933956,0.008130081,0.101449275,0.312921348,0.09,0,0,0,0,1,0
0.064516129,0.005937292,0.032520325,0.101449275,0.403932584,0.1,0,0,0,0,1,1
0.064516129,0.005920614,0.089430894,0.304347826,0.096629213,0.28,0,1,0,0,0,0
0.072580645,0.00700467,0.048780488,0.101449275,0.256741573,0.09,0,0,0,0,1,0
0.064516129,0.006170781,0.089430894,0.101449275,0.742696629,0.1,0,0,0,0,1,1
0.072580645,0.005920614,0.06504065,0.130434783,0.130337079,0.13,0,1,0,0,0,0
0.10483871,0.005921281,0.138211382,0.072463768,0.109550562,0.08,0,1,0,0,0,0
0.080645161,0.005929286,0.016260163,0.344202899,0.278089888,0.31,0,1,0,0,0,0
0.080645161,0.007338225,0.056910569,0.101449275,,0.08,0,0,0,0,1,0
0.10483871,0.007338225,0,0.101449275,0.518539326,0.08,0,0,0,0,1,0
0.072580645,0.005937292,0,0.147826087,0.293820225,0.14,0,1,0,0,0,0
0.056451613,0.007338225,0.056910569,0.101449275,0.235955056,0.08,0,0,0,0,1,0
0.064516129,0.007338225,0.056910569,0.101449275,0.501685393,0.08,0,0,0,0,1,0
0.112903226,0.005937292,0.130081301,0.055072464,0.034269663,0.06,0,1,0,0,0,0
0.096774194,0.005937292,0,0.028985507,0.593820225,0.04,0,1,0,0,0,0
0.064516129,0.007338225,0.016260163,0.101449275,,0.08,0,0,0,0,1,0
0.112903226,0.005937292,0.113821138,0.15942029,0.032022472,0.15,0,1,0,0,0,0
0.088709677,0.007338225,0,0.101449275,0.473595506,0.08,1,0,0,0,1,0
0.056451613,0.005937292,0.056910569,0.272463768,0.062921348,0.25,0,0,0,1,0,0
0.080645161,0.005937292,0.040650407,0.072463768,0.278651685,0.08,0,1,0,0,0,0
0.112903226,0.007338225,0,0.101449275,0.14494382,0.08,0,0,0,0,1,0
0.10483871,0.006471648,0.138211382,0.101449275,0.410674157,0.09,1,0,0,0,1,1
0.056451613,0.007504336,0.016260163,0.101449275,0.219101124,0.08,0,0,0,0,1,0
0.056451613,0.007505003,0.089430894,0.101449275,0.290449438,0.08,0,0,0,0,1,0
0.056451613,0.005937292,0.089430894,0.124637681,0.075280899,0.12,0,1,0,0,0,0
0.088709677,0.007671781,0,0.101449275,0.06741573,0.08,0,0,0,0,1,0
0.064516129,0.005937292,0.016260163,0.130434783,0.399438202,0.13,0,1,0,0,0,0
0.10483871,0.005937292,0,0.072463768,0.126966292,0.08,0,1,0,0,0,0
0.064516129,0.007671781,0.008130081,0.101449275,0.290449438,0.08,0,0,0,0,1,0
0.080645161,0.005962308,0.024390244,0.026811594,0.278089888,0.04,0,1,0,0,0,0
0.120967742,0.007671781,0,0.101449275,0.438202247,0.08,1,0,0,0,1,0
0.072580645,0.006671114,0.008130081,0.101449275,0.38988764,0.09,1,0,0,0,1,1
0.072580645,0.005997332,0.105691057,0.304347826,0.621910112,0.28,0,1,0,0,0,0
0.080645161,0.005997665,0.040650407,0.07826087,0.240449438,0.08,0,1,0,0,0,0
0.064516129,0.005002668,0.040650407,0.333333333,,0.35,0,1,0,0,0,1
0.088709677,0.008005337,0.008130081,0.101449275,0.116292135,0.08,0,0,0,0,1,0
0.064516129,0.008005337,0,0.101449275,0.299438202,0.08,0,0,0,0,1,0
0.056451613,0.008105404,0.024390244,0.101449275,0.67247191,0.08,1,0,0,0,1,0
0.056451613,0.007171448,0.016260163,0.101449275,0.556741573,0.09,1,0,0,0,1,1
0.056451613,0.007338225,0.016260163,0.101449275,0.034269663,0.08,0,0,0,0,1,1
0.056451613,0.008338893,0.024390244,0.101449275,0.298876404,0.07,0,0,0,0,1,0
0.056451613,0.008338893,0.032520325,0.101449275,0.403932584,0.07,1,0,0,0,1,0
0.056451613,0.007504336,0.008130081,0.101449275,0.516292135,0.08,1,0,0,0,1,1
0.072580645,0.008539026,0.105691057,0.101449275,0.290449438,0.07,0,0,0,0,1,0
0.056451613,0.008539026,0,0.101449275,0.075280899,0.07,0,0,0,0,1,0
0.080645161,0.006003336,0.016260163,0.275362319,0.299438202,0.25,0,1,0,0,0,0
0.088709677,0.006003336,0.06504065,0.101449275,0.501685393,0.1,1,0,0,1,0,0
0.088709677,0.008672448,0.073170732,0.101449275,0.020786517,0.07,0,0,0,0,1,0
0.064516129,0.008805871,0.016260163,0.101449275,0.138202247,0.07,0,0,0,0,1,0
0.080645161,0.006003336,0.06504065,0.275362319,0.410674157,0.25,0,1,0,0,0,0
0.056451613,0.009006004,0.016260163,0.101449275,0.238764045,0.07,0,0,0,0,1,0
0.096774194,0.00933956,0.024390244,0.101449275,0.312921348,0.07,0,0,0,0,1,0
0.072580645,0.00933956,0,0.101449275,0.138202247,0.07,0,0,0,0,1,0
0.088709677,0.006003336,0.024390244,0.263768116,0.328089888,0.24,0,1,0,0,0,0
0.072580645,0.00933956,0,0.101449275,0.138202247,0.07,0,0,0,0,1,0
0.120967742,0.00933956,0,0.101449275,0.480898876,0.07,0,0,0,0,1,0
0.072580645,0.005002668,0,0.246376812,,0.26,1,0,1,0,0,1
0.064516129,0.009589726,0.008130081,0.101449275,0.310674157,0.07,0,0,0,0,1,0
0.120967742,0.009839893,0.024390244,0.101449275,0.321348315,0.06,0,0,0,0,1,0
0.056451613,0.009923282,0.024390244,0.101449275,0.278089888,0.06,0,0,0,0,1,0
0.10483871,0.008955971,0.138211382,0.101449275,,0.07,1,0,0,0,1,1
0.056451613,0.010040027,0.016260163,0.101449275,0.215168539,0.06,0,0,0,0,1,0
0.056451613,0.010173449,0.073170732,0.101449275,0.088202247,0.06,0,0,0,0,1,0
0.056451613,0.010173449,0.016260163,0.101449275,0.032022472,0.06,0,0,0,0,1,0
0.072580645,0.010173449,0.024390244,0.101449275,0.130337079,0.06,0,0,0,0,1,0
0.10483871,0.010173449,0.008130081,0.101449275,0.418539326,0.06,0,0,0,0,1,0
0.064516129,0.006004003,0.073170732,0.542028986,0.252247191,0.48,0,1,0,0,0,0
0.080645161,0.009172782,0.032520325,0.101449275,0.197752809,0.07,0,0,0,0,1,1
0.10483871,0.010673783,0.024390244,0.101449275,0.312921348,0.06,0,0,0,0,1,0
0.072580645,0.011007338,0,0.101449275,0.312921348,0.06,0,0,0,0,1,0
0.064516129,0.005003336,0.097560976,0.275362319,0.637640449,0.29,1,1,0,0,0,1
0.072580645,0.011340894,0.024390244,0.101449275,0.751123596,0.06,0,0,0,0,1,0
0.096774194,0.011340894,0.048780488,0.101449275,0.257303371,0.06,0,0,0,0,1,0
0.088709677,0.011340894,0.12195122,0.101449275,0.256741573,0.06,0,0,0,0,1,0
0.056451613,0.006004003,0.056910569,0.410869565,0.408426966,0.37,0,1,0,0,0,0
0.088709677,0.011841227,0.032520325,0.101449275,0.453370787,0.05,1,0,0,0,1,0
0.072580645,0.011841227,0.016260163,0.101449275,0.17247191,0.05,0,0,0,0,1,0
0.072580645,0.011841227,0.032520325,0.101449275,0.407865169,0.05,0,0,0,0,1,0
0.080645161,0.006004003,0.06504065,0.234782609,0.293820225,0.21,0,1,0,0,0,0
0.096774194,0.011882922,0.008130081,0.101449275,0.425280899,0.05,0,0,0,0,1,0
0.10483871,0.012341561,0.040650407,0.101449275,0.096629213,0.05,0,0,0,0,1,0
0.096774194,0.012341561,0.008130081,0.101449275,0.250561798,0.05,0,0,0,0,1,0
0.056451613,0.012675117,0.024390244,0.101449275,0.408426966,0.05,0,0,0,0,1,0
0.064516129,0.005003336,0.016260163,0.217391304,0.408426966,0.24,0,1,0,0,0,1
0.072580645,0.005003336,0,0.28115942,0.665730337,0.3,1,1,0,0,0,1
0.096774194,0.013067045,0.130081301,0.101449275,0.252247191,0.05,0,0,0,0,1,0
0.10483871,0.013508339,0.016260163,0.101449275,0.178089888,0.05,0,0,0,0,1,0
0.056451613,0.013691628,0.040650407,0.101449275,0.481460674,0.05,0,0,0,0,1,0
0.056451613,0.005003336,0.048780488,0.242753623,0.293820225,0.26,0,1,0,0,0,1
0.064516129,0.014342895,0,0.101449275,0.453370787,0.04,0,0,0,0,1,0
0.088709677,0.006004003,0.032520325,0.119565217,0.393258427,0.12,0,1,0,0,0,0
0.088709677,0.014509673,0.097560976,0.101449275,0.125842697,0.04,0,0,0,0,1,0
0.096774194,0.015176785,0.130081301,0.101449275,0.116292135,0.04,0,0,0,0,1,0
0.080645161,0.015343562,0.008130081,0.101449275,0.299438202,0.04,0,0,0,0,1,0
0.072580645,0.016010674,0.056910569,0.101449275,,0.04,0,0,0,0,1,0
0.088709677,0.006004003,0.040650407,0.391304348,0.034269663,0.35,0,1,0,0,0,0
0.056451613,0.012516678,0.089430894,0.101449275,0.507865169,0.04,0,0,0,0,1,1
0.080645161,0.006004003,0.073170732,0.072463768,0.353370787,0.07,0,1,0,0,0,0
0.096774194,0.017178119,0.032520325,0.101449275,0.480898876,0.04,0,0,0,0,1,0
0.096774194,0.015343562,0.113821138,0.101449275,0.702808989,0.04,1,0,0,0,1,1
0.064516129,0.015677118,0.048780488,0.101449275,0.11741573,0.04,0,0,0,0,1,1
0.064516129,0.017678452,0.024390244,0.101449275,0.379775281,0.04,0,0,0,0,1,0
0.096774194,0.018512342,0.016260163,0.101449275,0.408426966,0.03,0,0,0,0,1,0
0.064516129,0.02018012,0.008130081,0.101449275,0.445505618,0.03,1,0,0,0,1,0
0.064516129,0.021847899,0.040650407,0.101449275,0.393258427,0.03,0,0,0,0,1,0
0.056451613,0.022348232,0.016260163,0.101449275,0.353370787,0.03,0,0,0,0,1,1
0.072580645,0.006004003,0,0.293478261,0.06741573,0.27,0,1,0,0,0,0
0.080645161,0.005003336,0.06504065,0.333333333,,0.35,0,1,0,0,0,1
0.064516129,0.002835223,0,0.107246377,0.55,0.2,1,0,0,0,1,1
0.088709677,0.003735824,0.056910569,0.107246377,,0.16,0,0,0,0,1,0
0.064516129,0.004136091,0,0.107246377,0.11741573,0.15,0,0,0,0,1,0
0.088709677,0.006004003,0.016260163,0.049275362,,0.06,0,0,0,1,0,0
0.056451613,0.002668446,0,0.111594203,0.610674157,0.22,1,0,0,0,1,1
0.064516129,0.006004003,0.008130081,0.055072464,0.453370787,0.06,0,1,0,0,0,0
0.072580645,0.011007338,0.016260163,0.111594203,,0.06,0,0,0,0,1,0
0.120967742,0.012341561,0.008130081,0.111594203,0.553370787,0.06,0,0,0,0,1,1
0.096774194,0.006420947,0.024390244,0.112318841,0.38258427,0.1,1,0,0,0,1,0
0.056451613,0.015343562,0,0.112318841,0.194382022,0.05,0,0,0,0,1,0
0.120967742,0.021014009,0.048780488,0.112318841,,0.03,0,0,0,0,1,0
0.072580645,0.002679119,0.024390244,0.113043478,0.47752809,0.22,1,0,0,0,1,0
0.088709677,0.003335557,0,0.113043478,0.573033708,0.18,1,0,0,0,1,1
